stem,n_coco,n_yolo,max_coord_diff,status
0008_0045_5,15,15,9.375e-07,OK
0008_0046_5,13,13,9.58333e-07,OK
0008_0047_5,12,12,9.62963e-07,OK
0008_0048_5,14,14,1e-06,OK
0008_0049_5,12,12,9.62963e-07,OK
0008_0050_5,15,15,9.62963e-07,OK
0008_0051_5,14,14,9.62963e-07,OK
0008_0052_5,13,13,8.88889e-07,OK
0008_0053_5,11,11,9.62963e-07,OK
0008_0054_5,10,10,9.62963e-07,OK
0008_0055_5,10,10,9.62963e-07,OK
0008_0056_5,9,9,9.62963e-07,OK
0008_0057_5,8,8,8.75e-07,OK
0008_0058_5,11,11,1e-06,OK
0008_0059_5,11,11,9.79167e-07,OK
0008_0060_5,12,12,9.62963e-07,OK
0008_0061_5,12,12,9.79167e-07,OK
0008_0062_5,12,12,9.25926e-07,OK
0008_0063_5,13,13,9.62963e-07,OK
0008_0064_5,11,11,1e-06,OK
0008_0065_5,8,8,9.58333e-07,OK
0008_0066_5,8,8,1e-06,OK
0008_0067_5,8,8,1e-06,OK
0008_0068_5,8,8,9.79167e-07,OK
0008_0069_5,8,8,9.62963e-07,OK
0008_0070_5,8,8,9.79167e-07,OK
0008_0071_5,9,9,1e-06,OK
0008_0072_5,8,8,9.62963e-07,OK
0008_0073_5,7,7,8.88889e-07,OK
0008_0074_5,7,7,9.25926e-07,OK
0008_0075_5,5,5,9.79167e-07,OK
0008_0076_5,5,5,9.58333e-07,OK
0008_0077_5,5,5,9.62963e-07,OK
0008_0078_5,5,5,1e-06,OK
0008_0079_5,6,6,9.25926e-07,OK
0008_0080_5,7,7,9.58333e-07,OK
0008_0081_5,9,9,9.16667e-07,OK
0008_0082_5,10,10,9.58333e-07,OK
0008_0083_5,10,10,9.375e-07,OK
0008_0084_5,11,11,9.62963e-07,OK
0008_0085_5,11,11,1e-06,OK
0008_0086_5,10,10,1e-06,OK
0008_0087_5,10,10,9.79167e-07,OK
0008_0088_5,10,10,9.79167e-07,OK
0008_0089_5,9,9,9.25926e-07,OK
0008_0090_5,8,8,1e-06,OK
0008_0091_5,8,8,1e-06,OK
0008_0092_5,8,8,1e-06,OK
0008_0093_5,8,8,8.75e-07,OK
0008_0094_5,9,9,9.62963e-07,OK
0008_0095_5,8,8,9.62963e-07,OK
0008_0096_5,5,5,9.16667e-07,OK
0008_0097_5,4,4,9.16667e-07,OK
0008_0098_5,5,5,8.88889e-07,OK
0008_0099_5,2,2,1e-06,OK
0008_0100_5,2,2,8.75e-07,OK
0008_0101_5,3,3,9.375e-07,OK
0008_0102_5,3,3,9.25926e-07,OK
0008_0103_5,3,3,9.62963e-07,OK
0008_0104_5,3,3,8.33333e-07,OK
0008_0105_5,3,3,9.16667e-07,OK
0008_0106_5,4,4,8.88889e-07,OK
0008_0107_5,5,5,9.79167e-07,OK
0008_0108_5,5,5,9.79167e-07,OK
0008_0109_5,7,7,8.88889e-07,OK
0008_0110_5,6,6,9.62963e-07,OK
0008_0111_5,6,6,9.16667e-07,OK
0008_0112_5,7,7,9.16667e-07,OK
0008_0113_5,6,6,1e-06,OK
0008_0114_5,6,6,1e-06,OK
0008_0115_5,7,7,1e-06,OK
0008_0116_5,8,8,9.62963e-07,OK
0008_0117_5,8,8,9.79167e-07,OK
0008_0118_5,8,8,9.62963e-07,OK
0008_0119_5,7,7,9.58333e-07,OK
0008_0120_5,9,9,9.25926e-07,OK
0008_0121_5,9,9,9.79167e-07,OK
0008_0122_5,9,9,1e-06,OK
0008_0123_5,9,9,9.62963e-07,OK
0008_0124_5,8,8,9.62963e-07,OK
0008_0125_5,8,8,9.25926e-07,OK
0008_0126_5,7,7,9.58333e-07,OK
0008_0127_5,6,6,9.79167e-07,OK
0008_0128_5,6,6,8.75e-07,OK
0008_0129_5,6,6,9.375e-07,OK
0008_0130_5,6,6,9.79167e-07,OK
0008_0131_5,5,5,1e-06,OK
0008_0132_5,5,5,1e-06,OK
0008_0133_5,4,4,9.62963e-07,OK
0008_0134_5,3,3,7.5e-07,OK
0008_0135_5,2,2,8.75e-07,OK
0008_0136_5,2,2,9.79167e-07,OK
0008_0137_5,3,3,9.62963e-07,OK
0008_0138_5,3,3,9.62963e-07,OK
0008_0139_5,3,3,9.16667e-07,OK
0008_0140_5,6,6,9.25926e-07,OK
0008_0141_5,7,7,9.79167e-07,OK
0008_0142_5,7,7,9.58333e-07,OK
0008_0143_5,7,7,9.58333e-07,OK
0008_0144_5,8,8,9.62963e-07,OK
0008_0145_5,7,7,9.62963e-07,OK
0008_0146_5,7,7,9.25926e-07,OK
0008_0147_5,7,7,9.62963e-07,OK
0008_0148_5,8,8,9.58333e-07,OK
0008_0149_5,8,8,8.95833e-07,OK
0008_0150_5,10,10,9.58333e-07,OK
0008_0151_5,10,10,1e-06,OK
0008_0152_5,11,11,1e-06,OK
0008_0153_5,10,10,1e-06,OK
0008_0154_5,11,11,9.79167e-07,OK
0008_0155_5,10,10,1e-06,OK
0008_0156_5,9,9,1e-06,OK
0008_0157_5,9,9,1e-06,OK
0008_0158_5,7,7,9.62963e-07,OK
0008_0159_5,7,7,9.58333e-07,OK
0008_0160_5,7,7,9.375e-07,OK
0008_0161_5,7,7,1e-06,OK
0008_0162_5,8,8,9.62963e-07,OK
0008_0163_5,8,8,9.25926e-07,OK
0008_0164_5,7,7,9.62963e-07,OK
0008_0165_5,8,8,9.79167e-07,OK
0008_0166_5,9,9,9.62963e-07,OK
0008_0167_5,8,8,9.79167e-07,OK
0008_0168_5,9,9,9.62963e-07,OK
0008_0169_5,10,10,1e-06,OK
0008_0170_5,11,11,9.58333e-07,OK
0008_0171_5,8,8,9.375e-07,OK
0008_0172_5,11,11,9.79167e-07,OK
0008_0173_5,12,12,9.79167e-07,OK
0008_0174_5,14,14,9.25926e-07,OK
0008_0175_5,13,13,9.79167e-07,OK
0008_0176_5,13,13,1e-06,OK
0008_0177_5,15,15,1e-06,OK
0008_0178_5,17,17,1e-06,OK
0008_0179_5,18,18,9.79167e-07,OK
0008_0180_5,18,18,1e-06,OK
0008_0181_5,17,17,9.58333e-07,OK
0008_0182_5,16,16,9.62963e-07,OK
0008_0183_5,16,16,9.62963e-07,OK
0008_0184_5,14,14,9.79167e-07,OK
0008_0185_5,13,13,9.62963e-07,OK
0008_0186_5,14,14,1e-06,OK
0008_0187_5,16,16,9.62963e-07,OK
0008_0188_5,16,16,9.58333e-07,OK
0008_0189_5,15,15,9.25926e-07,OK
0008_0190_5,14,14,9.58333e-07,OK
0008_0191_5,15,15,1e-06,OK
0008_0192_5,15,15,1e-06,OK
0008_0193_5,16,16,9.62963e-07,OK
0008_0194_5,13,13,9.62963e-07,OK
0008_0195_5,13,13,9.62963e-07,OK
0008_0196_5,12,12,9.62963e-07,OK
0008_0197_5,15,15,1e-06,OK
0008_0198_5,15,15,9.79167e-07,OK
0008_0199_5,15,15,9.25926e-07,OK
0008_0605_5,21,21,9.79167e-07,OK
0008_0606_5,21,21,1e-06,OK
0008_0607_5,21,21,9.62963e-07,OK
0008_0608_5,22,22,9.62963e-07,OK
0008_0609_5,23,23,1e-06,OK
0008_0610_5,24,24,9.79167e-07,OK
0008_0611_5,24,24,9.62963e-07,OK
0008_0612_5,23,23,1e-06,OK
0008_0613_5,22,22,9.79167e-07,OK
0008_0614_5,22,22,9.58333e-07,OK
0008_0615_5,22,22,9.62963e-07,OK
0008_0616_5,22,22,9.79167e-07,OK
0008_0617_5,21,21,1e-06,OK
0008_0618_5,20,20,9.79167e-07,OK
0008_0619_5,17,17,1e-06,OK
0008_0620_5,16,16,9.62963e-07,OK
0008_0621_5,14,14,1e-06,OK
0008_0622_5,12,12,1e-06,OK
0008_0623_5,11,11,9.62963e-07,OK
0008_0624_5,10,10,9.62963e-07,OK
0008_0625_5,10,10,9.62963e-07,OK
0008_0626_5,7,7,9.58333e-07,OK
0008_0627_5,7,7,9.58333e-07,OK
0008_0628_5,8,8,9.62963e-07,OK
0008_0629_5,10,10,9.16667e-07,OK
0008_0630_5,11,11,9.79167e-07,OK
0008_0631_5,10,10,9.62963e-07,OK
0008_0632_5,11,11,9.79167e-07,OK
0008_0633_5,11,11,9.25926e-07,OK
0008_0634_5,13,13,9.62963e-07,OK
0008_0635_5,15,15,9.79167e-07,OK
0008_0636_5,15,15,9.25926e-07,OK
0008_0637_5,15,15,1e-06,OK
0008_0638_5,14,14,9.16667e-07,OK
0008_0639_5,14,14,9.62963e-07,OK
0008_0640_5,14,14,9.62963e-07,OK
0008_0641_5,14,14,1e-06,OK
0008_0642_5,16,16,1e-06,OK
0008_0643_5,16,16,9.58333e-07,OK
0008_0644_5,16,16,9.375e-07,OK
0008_0645_5,17,17,9.58333e-07,OK
0008_0646_5,15,15,9.79167e-07,OK
0008_0647_5,14,14,1e-06,OK
0008_0648_5,13,13,9.62963e-07,OK
0008_0649_5,13,13,1e-06,OK
0008_0650_5,12,12,9.79167e-07,OK
0008_0651_5,11,11,1e-06,OK
0008_0652_5,10,10,9.79167e-07,OK
0008_0653_5,10,10,9.62963e-07,OK
0008_0654_5,11,11,1e-06,OK
0008_0655_5,13,13,8.88889e-07,OK
0008_0656_5,12,12,9.79167e-07,OK
0008_0657_5,13,13,9.58333e-07,OK
0008_0658_5,12,12,9.58333e-07,OK
0008_0659_5,12,12,9.62963e-07,OK
0008_0660_5,9,9,9.62963e-07,OK
0008_0661_5,10,10,1e-06,OK
0008_0662_5,10,10,9.62963e-07,OK
0008_0663_5,10,10,1e-06,OK
0008_0664_5,11,11,9.79167e-07,OK
0008_0665_5,11,11,9.62963e-07,OK
0008_0666_5,11,11,9.79167e-07,OK
0008_0667_5,10,10,9.16667e-07,OK
0008_0668_5,10,10,9.62963e-07,OK
0008_0669_5,10,10,9.62963e-07,OK
0008_0670_5,11,11,9.62963e-07,OK
0008_0671_5,10,10,9.62963e-07,OK
0008_0672_5,9,9,9.25926e-07,OK
0008_0673_5,9,9,9.79167e-07,OK
0008_0674_5,8,8,9.375e-07,OK
0008_0675_5,7,7,9.25926e-07,OK
0008_0676_5,7,7,9.58333e-07,OK
0008_0677_5,7,7,9.25926e-07,OK
0008_0678_5,7,7,9.58333e-07,OK
0008_0679_5,7,7,9.58333e-07,OK
0008_0680_5,6,6,1e-06,OK
0008_0681_5,5,5,1e-06,OK
0008_0682_5,5,5,9.58333e-07,OK
0008_0683_5,6,6,9.62963e-07,OK
0008_0684_5,5,5,9.58333e-07,OK
0008_0685_5,5,5,9.375e-07,OK
0008_0686_5,5,5,9.58333e-07,OK
0008_0687_5,5,5,9.79167e-07,OK
0008_0688_5,4,4,8.51852e-07,OK
0008_0689_5,4,4,1e-06,OK
0008_0690_5,3,3,9.25926e-07,OK
0008_0691_5,3,3,8.95833e-07,OK
0008_0692_5,3,3,9.79167e-07,OK
0008_0693_5,3,3,9.58333e-07,OK
0008_0694_5,2,2,9.58333e-07,OK
0008_0695_5,1,1,5.83333e-07,OK
0008_0696_5,1,1,8.51852e-07,OK
0008_0697_5,3,3,1e-06,OK
0008_0698_5,3,3,9.25926e-07,OK
0008_0699_5,3,3,9.62963e-07,OK
0008_0700_5,4,4,1e-06,OK
0008_0701_5,5,5,9.375e-07,OK
0008_0702_5,5,5,9.62963e-07,OK
0008_0703_5,5,5,9.62963e-07,OK
0008_0704_5,5,5,9.58333e-07,OK
0008_0705_5,5,5,9.62963e-07,OK
0008_0706_5,5,5,9.25926e-07,OK
0008_0707_5,6,6,9.58333e-07,OK
0008_0708_5,8,8,9.62963e-07,OK
0008_0709_5,8,8,8.88889e-07,OK
0008_0710_5,8,8,1e-06,OK
0008_0711_5,8,8,9.79167e-07,OK
0008_0712_5,8,8,9.79167e-07,OK
0008_0713_5,8,8,9.62963e-07,OK
0008_0714_5,6,6,9.25926e-07,OK
0008_0715_5,6,6,9.25926e-07,OK
0008_0716_5,6,6,9.25926e-07,OK
0008_0717_5,5,5,9.58333e-07,OK
0008_0718_5,4,4,8.88889e-07,OK
0008_0719_5,4,4,9.62963e-07,OK
0008_0720_5,4,4,9.62963e-07,OK
0008_0721_5,4,4,9.25926e-07,OK
0008_0722_5,4,4,9.25926e-07,OK
0008_0723_5,4,4,9.58333e-07,OK
0008_0724_5,3,3,8.75e-07,OK
0008_0725_5,3,3,9.16667e-07,OK
0008_0726_5,2,2,8.14815e-07,OK
0008_0727_5,2,2,7.5e-07,OK
0008_0728_5,2,2,9.375e-07,OK
0008_0729_5,2,2,8.75e-07,OK
0008_0730_5,2,2,9.25926e-07,OK
0008_0731_5,2,2,8.88889e-07,OK
0008_0732_5,2,2,7.29167e-07,OK
0008_0733_5,3,3,9.79167e-07,OK
0008_0734_5,2,2,6.45833e-07,OK
0008_0735_5,3,3,8.14815e-07,OK
0008_0736_5,3,3,9.62963e-07,OK
0008_0737_5,3,3,9.62963e-07,OK
0008_0738_5,3,3,8.14815e-07,OK
0008_0739_5,4,4,8.51852e-07,OK
0008_0740_5,4,4,9.58333e-07,OK
0008_0741_5,4,4,9.58333e-07,OK
0008_0742_5,3,3,9.25926e-07,OK
0008_0743_5,3,3,8.95833e-07,OK
0008_0744_5,3,3,8.88889e-07,OK
0008_0745_5,3,3,7.40741e-07,OK
0008_0746_5,3,3,9.62963e-07,OK
0008_0747_5,3,3,8.14815e-07,OK
0008_0748_5,3,3,9.62963e-07,OK
0008_0749_5,3,3,9.62963e-07,OK
0008_0750_5,2,2,8.33333e-07,OK
0008_0751_5,1,1,7.70833e-07,OK
0008_0752_5,1,1,9.375e-07,OK
0008_0753_5,1,1,7.08333e-07,OK
0008_0754_5,1,1,5.41667e-07,OK
0008_0755_5,1,1,7.77778e-07,OK
0008_0756_5,1,1,5.83333e-07,OK
0008_0757_5,0,0,0,OK
0008_0758_5,0,0,0,OK
0008_0759_5,0,0,0,OK
0008_0760_5,0,0,0,OK
0008_0761_5,1,1,9.16667e-07,OK
0008_0762_5,2,2,9.25926e-07,OK
0008_0763_5,2,2,9.16667e-07,OK
0008_0764_5,3,3,9.62963e-07,OK
0008_0765_5,3,3,9.25926e-07,OK
0008_0766_5,3,3,9.25926e-07,OK
0008_0767_5,3,3,8.88889e-07,OK
0008_0768_5,3,3,8.75e-07,OK
0008_0769_5,3,3,9.16667e-07,OK
0008_0770_5,4,4,9.58333e-07,OK
0008_0771_5,5,5,9.62963e-07,OK
0008_0772_5,5,5,9.62963e-07,OK
0008_0773_5,5,5,8.33333e-07,OK
0008_0774_5,5,5,9.79167e-07,OK
0008_0775_5,6,6,9.58333e-07,OK
0008_0776_5,6,6,8.75e-07,OK
0008_0777_5,7,7,8.95833e-07,OK
0008_0778_5,7,7,9.62963e-07,OK
0008_0779_5,6,6,9.58333e-07,OK
0008_0780_5,5,5,9.62963e-07,OK
0008_0781_5,4,4,8.75e-07,OK
0008_0782_5,4,4,9.62963e-07,OK
0008_0783_5,4,4,9.62963e-07,OK
0008_0784_5,4,4,9.62963e-07,OK
0008_0785_5,4,4,9.58333e-07,OK
0008_0786_5,4,4,9.375e-07,OK
0008_0787_5,3,3,9.16667e-07,OK
0008_0788_5,4,4,9.62963e-07,OK
0008_0789_5,4,4,8.75e-07,OK
0008_0790_5,4,4,9.58333e-07,OK
0008_0791_5,5,5,9.62963e-07,OK
0008_0792_5,4,4,8.51852e-07,OK
0008_0793_5,4,4,8.51852e-07,OK
0008_0794_5,4,4,8.95833e-07,OK
0008_0795_5,4,4,9.25926e-07,OK
0008_0796_5,3,3,9.62963e-07,OK
0008_0797_5,3,3,8.14815e-07,OK
0008_0798_5,3,3,8.33333e-07,OK
0008_0799_5,3,3,9.62963e-07,OK
0019_1026_5,26,26,9.62963e-07,OK
0019_1027_5,24,24,1e-06,OK
0019_1028_5,24,24,1e-06,OK
0019_1029_5,21,21,1e-06,OK
0019_1030_5,20,20,9.62963e-07,OK
0019_1031_5,19,19,9.79167e-07,OK
0019_1032_5,19,19,1e-06,OK
0019_1033_5,21,21,9.62963e-07,OK
0019_1034_5,20,20,9.62963e-07,OK
0019_1035_5,20,20,9.62963e-07,OK
0019_1036_5,22,22,9.79167e-07,OK
0019_1037_5,21,21,1e-06,OK
0019_1038_5,21,21,9.62963e-07,OK
0019_1039_5,20,20,1e-06,OK
0019_1040_5,21,21,9.79167e-07,OK
0019_1041_5,23,23,9.58333e-07,OK
0019_1042_5,23,23,9.62963e-07,OK
0019_1043_5,23,23,9.79167e-07,OK
0019_1044_5,25,25,9.62963e-07,OK
0019_1045_5,26,26,9.79167e-07,OK
0019_1046_5,24,24,1e-06,OK
0019_1047_5,25,25,1e-06,OK
0019_1048_5,25,25,9.62963e-07,OK
0019_1049_5,23,23,1e-06,OK
0019_1050_5,23,23,1e-06,OK
0019_1051_5,21,21,1e-06,OK
0019_1052_5,22,22,1e-06,OK
0019_1053_5,23,23,1e-06,OK
0019_1054_5,22,22,9.62963e-07,OK
0019_1055_5,21,21,9.62963e-07,OK
0019_1056_5,18,18,9.79167e-07,OK
0019_1057_5,19,19,9.62963e-07,OK
0019_1058_5,18,18,9.62963e-07,OK
0019_1059_5,19,19,9.62963e-07,OK
0019_1060_5,18,18,9.62963e-07,OK
0019_1061_5,18,18,9.79167e-07,OK
0019_1062_5,18,18,9.62963e-07,OK
0019_1063_5,18,18,9.62963e-07,OK
0019_1064_5,19,19,9.62963e-07,OK
0019_1065_5,18,18,9.79167e-07,OK
0019_1066_5,19,19,9.62963e-07,OK
0019_1067_5,20,20,1e-06,OK
0019_1068_5,20,20,1e-06,OK
0019_1069_5,20,20,1e-06,OK
0019_1070_5,21,21,1e-06,OK
0019_1071_5,19,19,1e-06,OK
0019_1072_5,19,19,1e-06,OK
0019_1073_5,17,17,1e-06,OK
0019_1074_5,16,16,1e-06,OK
0019_1075_5,18,18,9.79167e-07,OK
0019_1076_5,20,20,9.62963e-07,OK
0019_1077_5,19,19,9.79167e-07,OK
0019_1078_5,16,16,9.79167e-07,OK
0019_1079_5,18,18,9.58333e-07,OK
0019_1080_5,17,17,9.62963e-07,OK
0019_1081_5,17,17,9.62963e-07,OK
0019_1082_5,17,17,9.79167e-07,OK
0019_1083_5,19,19,9.62963e-07,OK
0019_1084_5,22,22,9.79167e-07,OK
0019_1085_5,22,22,9.62963e-07,OK
0019_1086_5,23,23,1e-06,OK
0019_1087_5,21,21,9.62963e-07,OK
0019_1088_5,23,23,1e-06,OK
0019_1089_5,24,24,1e-06,OK
0019_1090_5,23,23,1e-06,OK
0019_1091_5,22,22,1e-06,OK
0019_1092_5,22,22,1e-06,OK
0019_1093_5,21,21,9.79167e-07,OK
0019_1094_5,22,22,9.62963e-07,OK
0019_1095_5,22,22,1e-06,OK
0019_1096_5,21,21,1e-06,OK
0019_1097_5,22,22,1e-06,OK
0019_1098_5,21,21,1e-06,OK
0019_1099_5,21,21,9.58333e-07,OK
0019_1100_5,18,18,1e-06,OK
0019_1101_5,19,19,9.79167e-07,OK
0019_1102_5,21,21,9.62963e-07,OK
0019_1103_5,21,21,1e-06,OK
0019_1104_5,20,20,1e-06,OK
0019_1105_5,22,22,1e-06,OK
0019_1106_5,23,23,9.79167e-07,OK
0019_1107_5,24,24,1e-06,OK
0019_1108_5,24,24,1e-06,OK
0019_1109_5,25,25,1e-06,OK
0019_1110_5,27,27,1e-06,OK
0019_1111_5,27,27,1e-06,OK
0019_1112_5,25,25,1e-06,OK
0019_1113_5,25,25,9.79167e-07,OK
0019_1114_5,26,26,1e-06,OK
0019_1115_5,24,24,9.62963e-07,OK
0019_1116_5,22,22,9.79167e-07,OK
0019_1117_5,20,20,9.79167e-07,OK
0019_1118_5,19,19,9.62963e-07,OK
0019_1119_5,17,17,9.79167e-07,OK
0019_1120_5,16,16,9.62963e-07,OK
0019_1121_5,14,14,1e-06,OK
0019_1122_5,13,13,9.79167e-07,OK
0019_1123_5,13,13,9.79167e-07,OK
0019_1124_5,14,14,1e-06,OK
0019_1125_5,13,13,1e-06,OK
0019_1126_5,14,14,9.58333e-07,OK
0019_1127_5,14,14,9.25926e-07,OK
0019_1128_5,12,12,9.62963e-07,OK
0019_1129_5,13,13,9.62963e-07,OK
0019_1130_5,13,13,9.79167e-07,OK
0019_1131_5,15,15,1e-06,OK
0019_1132_5,15,15,1e-06,OK
0019_1133_5,15,15,1e-06,OK
0019_1134_5,19,19,9.62963e-07,OK
0019_1135_5,22,22,1e-06,OK
0019_1136_5,23,23,9.58333e-07,OK
0019_1137_5,25,25,9.62963e-07,OK
0019_1138_5,26,26,9.62963e-07,OK
0019_1139_5,25,25,9.79167e-07,OK
0019_1140_5,25,25,1e-06,OK
0019_1141_5,25,25,1e-06,OK
0019_1142_5,25,25,1e-06,OK
0019_1143_5,28,28,1e-06,OK
0019_1144_5,27,27,1e-06,OK
0019_1145_5,28,28,1e-06,OK
0019_1146_5,26,26,9.62963e-07,OK
0019_1147_5,27,27,1e-06,OK
0019_1148_5,28,28,9.79167e-07,OK
0019_1149_5,29,29,1e-06,OK
0019_1150_5,27,27,1e-06,OK
0019_1151_5,28,28,9.79167e-07,OK
0019_1152_5,28,28,1e-06,OK
0019_1153_5,27,27,1e-06,OK
0019_1154_5,25,25,1e-06,OK
0019_1155_5,24,24,1e-06,OK
0019_1156_5,23,23,1e-06,OK
0019_1157_5,23,23,1e-06,OK
0019_1158_5,22,22,1e-06,OK
0019_1159_5,21,21,9.79167e-07,OK
0019_1160_5,20,20,1e-06,OK
0019_1161_5,20,20,1e-06,OK
0019_1162_5,21,21,1e-06,OK
0019_1163_5,18,18,1e-06,OK
0019_1164_5,20,20,9.25926e-07,OK
0019_1165_5,19,19,9.62963e-07,OK
0019_1166_5,17,17,9.62963e-07,OK
0019_1167_5,15,15,9.79167e-07,OK
0019_1168_5,16,16,9.62963e-07,OK
0019_1169_5,16,16,1e-06,OK
0019_1170_5,17,17,9.58333e-07,OK
0019_1171_5,17,17,9.79167e-07,OK
0019_1172_5,18,18,9.62963e-07,OK
0019_1173_5,21,21,9.79167e-07,OK
0019_1174_5,21,21,1e-06,OK
0019_1175_5,21,21,1e-06,OK
0019_1176_5,21,21,9.62963e-07,OK
0019_1177_5,21,21,9.62963e-07,OK
0019_1178_5,19,19,1e-06,OK
0019_1179_5,16,16,9.62963e-07,OK
0019_1180_5,14,14,9.79167e-07,OK
0019_1181_5,15,15,9.62963e-07,OK
0019_1182_5,15,15,9.16667e-07,OK
0019_1183_5,15,15,1e-06,OK
0019_1184_5,14,14,9.375e-07,OK
0019_1185_5,15,15,9.79167e-07,OK
0019_1186_5,16,16,9.79167e-07,OK
0019_1187_5,15,15,9.79167e-07,OK
0019_1188_5,15,15,9.79167e-07,OK
0019_1189_5,14,14,9.79167e-07,OK
0019_1190_5,13,13,9.62963e-07,OK
0019_1191_5,15,15,9.58333e-07,OK
0019_1192_5,16,16,9.79167e-07,OK
0019_1193_5,16,16,1e-06,OK
0019_1194_5,18,18,9.62963e-07,OK
0019_1195_5,19,19,9.62963e-07,OK
0019_1196_5,19,19,1e-06,OK
0019_1197_5,19,19,1e-06,OK
0019_1198_5,21,21,9.62963e-07,OK
0019_1199_5,21,21,9.62963e-07,OK
0019_1200_5,20,20,1e-06,OK
0019_1201_5,22,22,1e-06,OK
0019_1202_5,23,23,9.79167e-07,OK
0019_1203_5,23,23,1e-06,OK
0019_1204_5,23,23,9.62963e-07,OK
0019_1205_5,22,22,1e-06,OK
0019_1206_5,23,23,9.58333e-07,OK
0019_1207_5,23,23,9.79167e-07,OK
0019_1208_5,21,21,1e-06,OK
0019_1209_5,22,22,1e-06,OK
0019_1210_5,22,22,1e-06,OK
0019_1211_5,23,23,1e-06,OK
0019_1212_5,23,23,1e-06,OK
0019_1213_5,22,22,9.79167e-07,OK
0019_1214_5,22,22,1e-06,OK
0019_1215_5,22,22,1e-06,OK
0019_1216_5,23,23,1e-06,OK
0019_1217_5,23,23,1e-06,OK
0019_1218_5,23,23,9.62963e-07,OK
0019_1219_5,24,24,9.79167e-07,OK
0019_1220_5,24,24,9.62963e-07,OK
